Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.772835250000000,291,0x3A,0x00,Write,ACK
0.773592500000000,292,0x3A,0x69,Read,ACK
0.773624250000000,292,0x3A,0xD1,Read,NAK
0.774484250000000,293,0x3A,0x00,Write,ACK
0.775240500000000,294,0x3A,0x69,Read,ACK
0.775271250000000,294,0x3A,0xD1,Read,NAK
0.776125250000000,295,0x3A,0x00,Write,ACK
0.776881000000000,296,0x3A,0x69,Read,ACK
0.776912000000000,296,0x3A,0xD1,Read,NAK
0.777769000000000,297,0x3A,0x08,Write,ACK
0.777800750000000,297,0x3A,0x61,Write,ACK
0.778837750000000,298,0x3A,0x09,Write,ACK
0.778869750000000,298,0x3A,0x41,Write,ACK
0.782838750000000,299,0x3A,0x00,Write,ACK
0.784487000000000,302,0x3A,0x00,Write,ACK
0.785243250000000,303,0x3A,0x69,Read,ACK
0.785275000000000,303,0x3A,0xA9,Read,NAK
0.786140250000000,304,0x3A,0x00,Write,ACK
0.787783250000000,306,0x3A,0x08,Write,ACK
0.787815250000000,306,0x3A,0x61,Write,ACK
0.792843000000000,309,0x3A,0x00,Write,ACK
0.793599750000000,310,0x3A,0x69,Read,ACK
0.793631500000000,310,0x3A,0x99,Read,NAK
0.794492250000000,311,0x3A,0x00,Write,ACK
0.795248500000000,312,0x3A,0x69,Read,ACK
0.796133500000000,313,0x3A,0x00,Write,ACK
0.796889250000000,314,0x3A,0x69,Read,ACK
0.796920250000000,314,0x3A,0x99,Read,NAK
0.797779500000000,315,0x3A,0x08,Write,ACK
0.797811250000000,315,0x3A,0x61,Write,ACK
0.798845750000000,316,0x3A,0x09,Write,ACK
0.798877500000000,316,0x3A,0x41,Write,ACK
0.802846000000000,317,0x3A,0x00,Write,ACK
0.803602750000000,318,0x3A,0x69,Read,ACK
0.803634000000000,318,0x3A,0xA9,Read,NAK
0.804493250000000,319,0x3A,0x00,Write,ACK
0.805250000000000,320,0x3A,0x69,Read,ACK
0.805281250000000,320,0x3A,0x19,Read,NAK
0.806148000000000,321,0x3A,0x00,Write,ACK
0.808849750000000,326,0x3A,0x08,Write,ACK
0.812850500000000,327,0x3A,0x00,Write,ACK
0.813607250000000,328,0x3A,0x69,Read,ACK
